source,target,weight
4188,4402,1.0
4188,4925,1.0
4188,5097,1.0
4189,4383,1.0
4189,5006,1.0
4189,5625,1.0
4190,5540,1.0
4190,5815,1.0
4191,5529,1.0
4191,5893,1.0
4191,5992,1.0
4192,5688,1.0
4193,5079,1.0
4193,5597,1.0
4193,5723,1.0
4193,5964,1.0
4194,5061,1.0
4194,5528,1.0
4194,5681,1.0
4194,5841,1.0
4194,5849,1.0
4195,4684,1.0
4196,5147,1.0
4197,5976,1.0
4198,4574,1.0
4198,4968,1.0
4198,5403,1.0
4198,5433,1.0
4199,4492,1.0
4199,4525,1.0
4199,4764,1.0
4199,4982,1.0
4199,5222,1.0
4199,5495,1.0
4199,5770,1.0
4199,5926,1.0
4200,5138,1.0
4200,5385,1.0
4200,5769,1.0
4201,4320,1.0
4201,5465,1.0
4202,4837,1.0
4202,5072,1.0
4203,4256,1.0
4203,4701,1.0
4205,5088,1.0
4205,5607,1.0
4206,4444,1.0
4206,4810,1.0
4206,4967,1.0
4206,5212,1.0
4207,5642,1.0
4207,5758,1.0
4208,4664,1.0
4208,5904,1.0
4209,4222,1.0
4210,5217,1.0
4210,5623,1.0
4210,5842,1.0
4210,5971,1.0
4212,4487,1.0
4212,4906,1.0
4212,5577,1.0
4213,4293,1.0
4213,4818,1.0
4213,5218,1.0
4213,5377,1.0
4214,4223,1.0
4214,4744,1.0
4214,5373,1.0
4216,4627,1.0
4216,4855,1.0
4216,5980,1.0
4217,5513,1.0
4218,4289,1.0
4218,4601,1.0
4218,5208,1.0
4218,5278,1.0
4218,5734,1.0
4218,5861,1.0
4219,4539,1.0
4219,5202,1.0
4219,5904,1.0
4220,4661,1.0
4220,5071,1.0
4221,4262,1.0
4221,4531,1.0
4221,5770,1.0
4222,4635,1.0
4222,5665,1.0
4223,5405,1.0
4223,5775,1.0
4224,5421,1.0
4224,5561,1.0
4225,5140,1.0
4226,4591,1.0
4226,4897,1.0
4226,5674,1.0
4227,4463,1.0
4227,5720,1.0
4228,4495,1.0
4228,5608,1.0
4229,4604,1.0
4229,5314,1.0
4230,4956,1.0
4230,5746,1.0
4231,4370,1.0
4231,5062,1.0
4232,5399,1.0
4233,4400,1.0
4233,5220,1.0
4233,5380,1.0
4233,5754,1.0
4234,4421,1.0
4234,4442,1.0
4234,4736,1.0
4234,4765,1.0
4234,5225,1.0
4234,5341,1.0
4235,5430,1.0
4235,5600,1.0
4235,5945,1.0
4236,4898,1.0
4236,4967,1.0
4236,5580,1.0
4237,4584,1.0
4237,5076,1.0
4237,5288,1.0
4238,5356,1.0
4238,5896,1.0
4239,5544,1.0
4240,5166,1.0
4240,5665,1.0
4240,5984,1.0
4241,4596,1.0
4241,4864,1.0
4241,5183,1.0
4242,4918,1.0
4243,5156,1.0
4244,4490,1.0
4244,4841,1.0
4244,5416,1.0
4245,4303,1.0
4245,4564,1.0
4245,5259,1.0
4245,5481,1.0
4245,5858,1.0
4246,4385,1.0
4246,4880,1.0
4246,5172,1.0
4246,5747,1.0
4246,5951,1.0
4247,4761,1.0
4247,5206,1.0
4247,5248,1.0
4248,4366,1.0
4248,4578,1.0
4248,4611,1.0
4248,4670,1.0
4248,5286,1.0
4248,5851,1.0
4248,5865,1.0
4249,4774,1.0
4249,5303,1.0
4250,4655,1.0
4250,4720,1.0
4250,4839,1.0
4250,4947,1.0
4250,5204,1.0
4250,5650,1.0
4251,4432,1.0
4251,5323,1.0
4251,5664,1.0
4251,5706,1.0
4251,5730,1.0
4252,5218,1.0
4253,5651,1.0
4254,4361,1.0
4254,5788,1.0
4255,5826,1.0
4256,4819,1.0
4256,5483,1.0
4256,5901,1.0
4257,4690,1.0
4257,5164,1.0
4257,5458,1.0
4257,5732,1.0
4258,4622,1.0
4258,5836,1.0
4259,4361,1.0
4259,4793,1.0
4259,4944,1.0
4259,5602,1.0
4259,5983,1.0
4260,4554,1.0
4260,4648,1.0
4260,4863,1.0
4261,4456,1.0
4261,5198,1.0
4261,5224,1.0
4261,5417,1.0
4261,5446,1.0
4261,5875,1.0
4262,4319,1.0
4262,4531,1.0
4262,5460,1.0
4262,5770,1.0
4263,4867,1.0
4264,4886,1.0
4264,5426,1.0
4264,5582,1.0
4264,5901,1.0
4265,4535,1.0
4266,4393,1.0
4267,4447,1.0
4268,4488,1.0
4268,5025,1.0
4268,5071,1.0
4268,5499,1.0
4270,4450,1.0
4270,5365,1.0
4270,5414,1.0
4272,4639,1.0
4272,5287,1.0
4273,5225,1.0
4273,5668,1.0
4274,5429,1.0
4275,4361,1.0
4275,4757,1.0
4275,4793,1.0
4275,4938,1.0
4275,5553,1.0
4276,5603,1.0
4277,4613,1.0
4277,5876,1.0
4279,5043,1.0
4279,5782,1.0
4280,4570,1.0
4280,4682,1.0
4280,4951,1.0
4280,5230,1.0
4280,5533,1.0
4280,5565,1.0
4280,5930,1.0
4281,4618,1.0
4281,5876,1.0
4282,4662,1.0
4282,4709,1.0
4282,5471,1.0
4283,4352,1.0
4283,5300,1.0
4284,4299,1.0
4285,4606,1.0
4285,4700,1.0
4286,4821,1.0
4286,5370,1.0
4286,5895,1.0
4287,4959,1.0
4288,4572,1.0
4288,4813,1.0
4289,4334,1.0
4289,5208,1.0
4289,5603,1.0
4289,5861,1.0
4290,4749,1.0
4290,5814,1.0
4291,4623,1.0
4291,4625,1.0
4291,5415,1.0
4291,5491,1.0
4292,4486,1.0
4293,5377,1.0
4294,5463,1.0
4294,5705,1.0
4294,5708,1.0
4295,4763,1.0
4295,5007,1.0
4295,5118,1.0
4296,4787,1.0
4297,4571,1.0
4297,4969,1.0
4297,5297,1.0
4297,5464,1.0
4297,5599,1.0
4299,4416,1.0
4299,4777,1.0
4299,5361,1.0
4299,5453,1.0
4299,5866,1.0
4300,4538,1.0
4300,5316,1.0
4300,5884,1.0
4301,4854,1.0
4303,4564,1.0
4303,5259,1.0
4304,4971,1.0
4304,5060,1.0
4304,5480,1.0
4305,4834,1.0
4305,5271,1.0
4305,5919,1.0
4306,5305,1.0
4306,5553,1.0
4306,5560,1.0
4307,4336,1.0
4307,5104,1.0
4307,5401,1.0
4308,5642,1.0
4309,4455,1.0
4309,5294,1.0
4309,5508,1.0
4309,5558,1.0
4310,4740,1.0
4310,5159,1.0
4310,5474,1.0
4310,5693,1.0
4312,5199,1.0
4312,5600,1.0
4313,4335,1.0
4313,4727,1.0
4314,4681,1.0
4314,5598,1.0
4315,5635,1.0
4316,4450,1.0
4316,5342,1.0
4316,5823,1.0
4317,4506,1.0
4317,4547,1.0
4318,4487,1.0
4318,5175,1.0
4318,5220,1.0
4319,4480,1.0
4319,4798,1.0
4319,5541,1.0
4319,5770,1.0
4319,5937,1.0
4320,5273,1.0
4320,5820,1.0
4322,4512,1.0
4322,5462,1.0
4322,5960,1.0
4323,4734,1.0
4323,5311,1.0
4323,5955,1.0
4324,5612,1.0
4325,5438,1.0
4326,4636,1.0
4326,5238,1.0
4326,5364,1.0
4327,4343,1.0
4327,5759,1.0
4327,5760,1.0
4328,4715,1.0
4329,5680,1.0
4329,5703,1.0
4329,5860,1.0
4330,4407,1.0
4330,5603,1.0
4330,5637,1.0
4331,4877,1.0
4331,5010,1.0
4331,5407,1.0
4337,4527,1.0
4337,5860,1.0
4338,4848,1.0
4340,5410,1.0
4340,5571,1.0
4340,5672,1.0
4341,4779,1.0
4341,4795,1.0
4341,5724,1.0
4342,4678,1.0
4342,5939,1.0
4342,5949,1.0
4343,4636,1.0
4343,5188,1.0
4343,5689,1.0
4344,4360,1.0
4344,5902,1.0
4345,4974,1.0
4345,5432,1.0
4346,4644,1.0
4346,5281,1.0
4347,4916,1.0
4347,5197,1.0
4347,5768,1.0
4349,4760,1.0
4350,4914,1.0
4350,5695,1.0
4351,5506,1.0
4351,5555,1.0
4352,5300,1.0
4353,5339,1.0
4353,5559,1.0
4355,4617,1.0
4355,5505,1.0
4356,4633,1.0
4356,4664,1.0
4356,5741,1.0
4357,4424,1.0
4358,4837,1.0
4358,5727,1.0
4358,5989,1.0
4359,4614,1.0
4360,5906,1.0
4361,4363,1.0
4361,4793,1.0
4361,5093,1.0
4361,5899,1.0
4362,4937,1.0
4362,5504,1.0
4363,4793,1.0
4363,5127,1.0
4363,5899,1.0
4364,5029,1.0
4364,5824,1.0
4365,4939,1.0
4365,5811,1.0
4365,5952,1.0
4366,4894,1.0
4367,4542,1.0
4367,4590,1.0
4367,5464,1.0
4368,5288,1.0
4369,5140,1.0
4369,5289,1.0
4369,5722,1.0
4369,5888,1.0
4370,4904,1.0
4370,5605,1.0
4371,4474,1.0
4372,4519,1.0
4372,4883,1.0
4372,5149,1.0
4372,5584,1.0
4372,5631,1.0
4372,5909,1.0
4373,4405,1.0
4373,5580,1.0
4374,5634,1.0
4376,4677,1.0
4376,4933,1.0
4376,5743,1.0
4377,4702,1.0
4377,5145,1.0
4378,4746,1.0
4379,4853,1.0
4379,5351,1.0
4380,4625,1.0
4380,5037,1.0
4380,5512,1.0
4381,5536,1.0
4381,5863,1.0
4382,4471,1.0
4382,5105,1.0
4382,5191,1.0
4382,5520,1.0
4383,5365,1.0
4383,5510,1.0
4384,4590,1.0
4384,5353,1.0
4385,4608,1.0
4385,4880,1.0
4385,5347,1.0
4386,4394,1.0
4386,4594,1.0
4386,4791,1.0
4387,4479,1.0
4388,4816,1.0
4388,5156,1.0
4389,5339,1.0
4389,5624,1.0
4390,5677,1.0
4391,4589,1.0
4391,5860,1.0
4392,5407,1.0
4392,5943,1.0
4393,5321,1.0
4393,5850,1.0
4394,5179,1.0
4396,5082,1.0
4396,5438,1.0
4397,4461,1.0
4398,4797,1.0
4398,5162,1.0
4399,5299,1.0
4400,4868,1.0
4400,5754,1.0
4400,5866,1.0
4401,4681,1.0
4401,4900,1.0
4401,5010,1.0
4401,5046,1.0
4401,5247,1.0
4401,5363,1.0
4402,4694,1.0
4402,4889,1.0
4402,5915,1.0
4403,4547,1.0
4403,4633,1.0
4403,5988,1.0
4404,4735,1.0
4404,5085,1.0
4404,5473,1.0
4404,5964,1.0
4405,4601,1.0
4407,5603,1.0
4407,5637,1.0
4409,4615,1.0
4410,4581,1.0
4410,4792,1.0
4410,5481,1.0
4411,4901,1.0
4412,5105,1.0
4413,4995,1.0
4413,5554,1.0
4414,4906,1.0
4414,5833,1.0
4414,5934,1.0
4415,4516,1.0
4415,5851,1.0
4416,4926,1.0
4416,5866,1.0
4417,4629,1.0
4417,5831,1.0
4418,4495,1.0
4419,4896,1.0
4420,4687,1.0
4421,4736,1.0
4422,4732,1.0
4422,5050,1.0
4423,4825,1.0
4423,4974,1.0
4424,4665,1.0
4424,5223,1.0
4424,5533,1.0
4424,5930,1.0
4425,4665,1.0
4425,4868,1.0
4425,5223,1.0
4425,5380,1.0
4426,4550,1.0
4426,4577,1.0
4426,4963,1.0
4426,5354,1.0
4426,5437,1.0
4426,5831,1.0
4427,4895,1.0
4427,5823,1.0
4428,5304,1.0
4428,5489,1.0
4428,5878,1.0
4429,4915,1.0
4429,5418,1.0
4430,4679,1.0
4430,5211,1.0
4430,5638,1.0
4430,5735,1.0
4430,5958,1.0
4431,4772,1.0
4431,4780,1.0
4431,5967,1.0
4433,4477,1.0
4433,4904,1.0
4433,5570,1.0
4434,4704,1.0
4434,4906,1.0
4435,5083,1.0
4435,5850,1.0
4436,4441,1.0
4438,4743,1.0
4438,5051,1.0
4439,4786,1.0
4439,5950,1.0
4440,4476,1.0
4440,5818,1.0
4440,5821,1.0
4441,4903,1.0
4442,5740,1.0
4444,4810,1.0
4444,5321,1.0
4444,5786,1.0
4446,4913,1.0
4446,5640,1.0
4447,4524,1.0
4447,4817,1.0
4447,5064,1.0
4448,4749,1.0
4448,5295,1.0
4448,5966,1.0
4449,4638,1.0
4449,4716,1.0
4449,4946,1.0
4449,5078,1.0
4450,5414,1.0
4451,4512,1.0
4451,5679,1.0
4452,4666,1.0
4453,5349,1.0
4453,5541,1.0
4456,5198,1.0
4456,5446,1.0
4456,5875,1.0
4457,5062,1.0
4457,5575,1.0
4458,4554,1.0
4458,4863,1.0
4458,4962,1.0
4458,5003,1.0
4459,4816,1.0
4459,4861,1.0
4459,5108,1.0
4459,5229,1.0
4459,5587,1.0
4460,5295,1.0
4460,5892,1.0
4461,4611,1.0
4462,5724,1.0
4463,4650,1.0
4463,4655,1.0
4463,5240,1.0
4464,5797,1.0
4465,4668,1.0
4465,5041,1.0
4465,5147,1.0
4466,4816,1.0
4466,4872,1.0
4466,5753,1.0
4467,4975,1.0
4467,5039,1.0
4467,5433,1.0
4469,4686,1.0
4469,4915,1.0
4469,5388,1.0
4469,5502,1.0
4470,4874,1.0
4470,5245,1.0
4470,5336,1.0
4470,5389,1.0
4470,5632,1.0
4471,5105,1.0
4472,5465,1.0
4472,5826,1.0
4473,5076,1.0
4474,4818,1.0
4474,4875,1.0
4474,4932,1.0
4474,5496,1.0
4475,4712,1.0
4475,5605,1.0
4475,5967,1.0
4476,4800,1.0
4477,5570,1.0
4478,4665,1.0
4478,5447,1.0
4478,5866,1.0
4481,5422,1.0
4482,5485,1.0
4483,5226,1.0
4483,5498,1.0
4483,5799,1.0
4483,5817,1.0
4484,5360,1.0
4486,4576,1.0
4486,5167,1.0
4487,5945,1.0
4488,5488,1.0
4489,4602,1.0
4489,4705,1.0
4490,4841,1.0
4490,5416,1.0
4491,5536,1.0
4491,5916,1.0
4492,4525,1.0
4492,5541,1.0
4493,5050,1.0
4493,5574,1.0
4493,5742,1.0
4493,5876,1.0
4494,4765,1.0
4494,5119,1.0
4494,5545,1.0
4495,4499,1.0
4495,4848,1.0
4495,4864,1.0
4495,5183,1.0
4495,5460,1.0
4496,4735,1.0
4496,4749,1.0
4496,4909,1.0
4496,5243,1.0
4497,4559,1.0
4497,5684,1.0
4497,5814,1.0
4498,4977,1.0
4499,5390,1.0
4499,5763,1.0
4499,5844,1.0
4500,4502,1.0
4500,4508,1.0
4500,4689,1.0
4501,4728,1.0
4502,5881,1.0
4503,5489,1.0
4503,5691,1.0
4503,5847,1.0
4503,5878,1.0
4503,5905,1.0
4504,4573,1.0
4504,4733,1.0
4504,5802,1.0
4505,5228,1.0
4505,5961,1.0
4506,4617,1.0
4507,4509,1.0
4507,4934,1.0
4507,5787,1.0
4507,5877,1.0
4508,4689,1.0
4508,5112,1.0
4510,5044,1.0
4510,5295,1.0
4511,5624,1.0
4512,4954,1.0
4512,5679,1.0
4513,5550,1.0
4514,4811,1.0
4515,4776,1.0
4515,4783,1.0
4516,5488,1.0
4517,4881,1.0
4517,5414,1.0
4518,4815,1.0
4518,5257,1.0
4518,5771,1.0
4518,5891,1.0
4519,4923,1.0
4519,5149,1.0
4519,5409,1.0
4519,5631,1.0
4520,5302,1.0
4520,5378,1.0
4521,4643,1.0
4521,5387,1.0
4522,5761,1.0
4523,4849,1.0
4523,5329,1.0
4523,5474,1.0
4524,5854,1.0
4525,5222,1.0
4525,5541,1.0
4525,5770,1.0
4525,5986,1.0
4526,4773,1.0
4526,5132,1.0
4526,5872,1.0
4527,5145,1.0
4529,4786,1.0
4529,4959,1.0
4529,5194,1.0
4530,5132,1.0
4530,5258,1.0
4531,4798,1.0
4531,5173,1.0
4531,5541,1.0
4531,5590,1.0
4531,5770,1.0
4531,5772,1.0
4531,5911,1.0
4531,5965,1.0
4532,5428,1.0
4532,5436,1.0
4533,4764,1.0
4533,4796,1.0
4534,4806,1.0
4534,5216,1.0
4534,5476,1.0
4535,5471,1.0
4536,5463,1.0
4536,5705,1.0
4537,5939,1.0
4538,5335,1.0
4540,5704,1.0
4540,5745,1.0
4541,5670,1.0
4542,4856,1.0
4544,5639,1.0
4544,5790,1.0
4545,5293,1.0
4546,5070,1.0
4546,5233,1.0
4546,5850,1.0
4547,4703,1.0
4547,5573,1.0
4548,5497,1.0
4549,4698,1.0
4549,5522,1.0
4549,5548,1.0
4550,4914,1.0
4550,4963,1.0
4551,4760,1.0
4551,5079,1.0
4552,5539,1.0
4552,5794,1.0
4553,5285,1.0
4554,4863,1.0
4554,4962,1.0
4554,5761,1.0
4555,4801,1.0
4555,4810,1.0
4555,5072,1.0
4555,5137,1.0
4556,5340,1.0
4557,5984,1.0
4558,5563,1.0
4558,5868,1.0
4559,5653,1.0
4560,4781,1.0
4560,4892,1.0
4560,5017,1.0
4563,5085,1.0
4563,5264,1.0
4563,5454,1.0
4563,5848,1.0
4564,5259,1.0
4565,5235,1.0
4566,5255,1.0
4567,4795,1.0
4567,5121,1.0
4567,5593,1.0
4567,5673,1.0
4568,4891,1.0
4568,5696,1.0
4569,5332,1.0
4569,5355,1.0
4570,5533,1.0
4571,5297,1.0
4571,5599,1.0
4571,5733,1.0
4572,4833,1.0
4572,5228,1.0
4572,5633,1.0
4572,5685,1.0
4572,5961,1.0
4573,5802,1.0
4574,4968,1.0
4574,5037,1.0
4574,5940,1.0
4575,4780,1.0
4575,4869,1.0
4575,5907,1.0
4577,5035,1.0
4578,5173,1.0
4578,5563,1.0
4579,4891,1.0
4579,5564,1.0
4579,5982,1.0
4580,5027,1.0
4580,5479,1.0
4580,5838,1.0
4582,4986,1.0
4582,4998,1.0
4582,5111,1.0
4582,5667,1.0
4583,5445,1.0
4584,4609,1.0
4584,4975,1.0
4584,5039,1.0
4585,4734,1.0
4586,5256,1.0
4586,5445,1.0
4587,5398,1.0
4588,5142,1.0
4588,5364,1.0
4588,5670,1.0
4589,5703,1.0
4589,5981,1.0
4590,4956,1.0
4590,5557,1.0
4590,5787,1.0
4590,5935,1.0
4590,5977,1.0
4591,5808,1.0
4592,5497,1.0
4593,5708,1.0
4594,5019,1.0
4595,4872,1.0
4595,5007,1.0
4595,5241,1.0
4596,5774,1.0
4596,5823,1.0
4596,5884,1.0
4597,4702,1.0
4598,5265,1.0
4598,5499,1.0
4598,5616,1.0
4598,5991,1.0
4599,5634,1.0
4599,5999,1.0
4600,5260,1.0
4600,5646,1.0
4601,4939,1.0
4601,5811,1.0
4602,5813,1.0
4603,4640,1.0
4606,5461,1.0
4606,5474,1.0
4606,5658,1.0
4607,5136,1.0
4607,5467,1.0
4608,5077,1.0
4611,4671,1.0
4611,5078,1.0
4611,5417,1.0
4612,4930,1.0
4613,5832,1.0
4613,5923,1.0
4614,5788,1.0
4616,5648,1.0
4616,5963,1.0
4617,4873,1.0
4617,5883,1.0
4618,4785,1.0
4618,5461,1.0
4618,5744,1.0
4620,5510,1.0
4622,5836,1.0
4623,5368,1.0
4624,4972,1.0
4624,5970,1.0
4625,4978,1.0
4625,5493,1.0
4625,5642,1.0
4626,4860,1.0
4626,5226,1.0
4627,5980,1.0
4628,5925,1.0
4629,5749,1.0
4629,5831,1.0
4630,5001,1.0
4630,5255,1.0
4631,5280,1.0
4631,5787,1.0
4632,4759,1.0
4632,5354,1.0
4632,5635,1.0
4632,5818,1.0
4633,4751,1.0
4633,4926,1.0
4634,4717,1.0
4634,4908,1.0
4636,5188,1.0
4637,5247,1.0
4639,4719,1.0
4639,4835,1.0
4639,5239,1.0
4639,5287,1.0
4642,4958,1.0
4642,5040,1.0
4642,5326,1.0
4643,4763,1.0
4643,5632,1.0
4645,5070,1.0
4645,5987,1.0
4647,4888,1.0
4647,5404,1.0
4647,5588,1.0
4648,5267,1.0
4650,5240,1.0
4650,5887,1.0
4652,5075,1.0
4653,5756,1.0
4654,5268,1.0
4655,4720,1.0
4655,5204,1.0
4656,4859,1.0
4656,5913,1.0
4657,5156,1.0
4657,5237,1.0
4658,4778,1.0
4658,5650,1.0
4659,4863,1.0
4659,4931,1.0
4662,5272,1.0
4663,5210,1.0
4664,5070,1.0
4664,5655,1.0
4664,5741,1.0
4665,5223,1.0
4665,5380,1.0
4665,5866,1.0
4667,5144,1.0
4667,5284,1.0
4668,5041,1.0
4668,5124,1.0
4668,5147,1.0
4668,5307,1.0
4668,5690,1.0
4668,5985,1.0
4669,4717,1.0
4669,5250,1.0
4669,5946,1.0
4671,4839,1.0
4671,4947,1.0
4672,5169,1.0
4672,5197,1.0
4672,5939,1.0
4673,5947,1.0
4674,4730,1.0
4674,5932,1.0
4675,5057,1.0
4676,5482,1.0
4676,5731,1.0
4677,4933,1.0
4677,5854,1.0
4678,4858,1.0
4678,5260,1.0
4678,5939,1.0
4679,5958,1.0
4681,4900,1.0
4681,5010,1.0
4681,5046,1.0
4681,5247,1.0
4681,5363,1.0
4682,4951,1.0
4682,5533,1.0
4682,5565,1.0
4682,5898,1.0
4683,4899,1.0
4683,5143,1.0
4683,5151,1.0
4683,5271,1.0
4683,5697,1.0
4684,4890,1.0
4684,5827,1.0
4687,4880,1.0
4691,4760,1.0
4692,4696,1.0
4694,4781,1.0
4695,5948,1.0
4697,4722,1.0
4697,5539,1.0
4697,5800,1.0
4698,5522,1.0
4699,4701,1.0
4699,5113,1.0
4699,5506,1.0
4702,5779,1.0
4703,4751,1.0
4704,5867,1.0
4704,5913,1.0
4705,5219,1.0
4705,5567,1.0
4705,5765,1.0
4705,5870,1.0
4706,4959,1.0
4709,4811,1.0
4710,4947,1.0
4710,5013,1.0
4711,5473,1.0
4711,5729,1.0
4712,5434,1.0
4713,5019,1.0
4714,5099,1.0
4714,5554,1.0
4714,5827,1.0
4715,5025,1.0
4717,5250,1.0
4718,5158,1.0
4719,5239,1.0
4719,5287,1.0
4720,4947,1.0
4720,5204,1.0
4721,4776,1.0
4721,4879,1.0
4721,5487,1.0
4722,5241,1.0
4723,5207,1.0
4723,5738,1.0
4723,5826,1.0
4725,5948,1.0
4729,5843,1.0
4731,5262,1.0
4732,5733,1.0
4733,5992,1.0
4734,5953,1.0
4737,5710,1.0
4737,5729,1.0
4738,4836,1.0
4739,5002,1.0
4739,5777,1.0
4739,5841,1.0
4739,5920,1.0
4745,5422,1.0
4747,4921,1.0
4747,4974,1.0
4747,5507,1.0
4748,5884,1.0
4749,4779,1.0
4750,4986,1.0
4750,5793,1.0
4751,4856,1.0
4751,5815,1.0
4752,5161,1.0
4752,5630,1.0
4754,5006,1.0
4755,4820,1.0
4755,4910,1.0
4755,5042,1.0
4755,5993,1.0
4756,4880,1.0
4756,5913,1.0
4757,4793,1.0
4757,4944,1.0
4757,5899,1.0
4758,4918,1.0
4758,5123,1.0
4758,5220,1.0
4759,4947,1.0
4760,5282,1.0
4761,4908,1.0
4761,5186,1.0
4761,5206,1.0
4761,5248,1.0
4763,5585,1.0
4764,4982,1.0
4764,5404,1.0
4765,5675,1.0
4766,5035,1.0
4766,5156,1.0
4767,4939,1.0
4767,5811,1.0
4768,5033,1.0
4770,5204,1.0
4771,5874,1.0
4772,5009,1.0
4772,5221,1.0
4772,5962,1.0
4774,5016,1.0
4774,5419,1.0
4774,5851,1.0
4775,4823,1.0
4776,5574,1.0
4778,5650,1.0
4781,5519,1.0
4782,5360,1.0
4782,5908,1.0
4783,5684,1.0
4783,5814,1.0
4784,5283,1.0
4784,5620,1.0
4785,5170,1.0
4785,5744,1.0
4786,4893,1.0
4787,5670,1.0
4787,5837,1.0
4789,5060,1.0
4789,5829,1.0
4790,5065,1.0
4790,5562,1.0
4791,4890,1.0
4791,5074,1.0
4791,5481,1.0
4791,5858,1.0
4791,5978,1.0
4792,5557,1.0
4793,4949,1.0
4793,5344,1.0
4795,5593,1.0
4795,5724,1.0
4796,5869,1.0
4796,5939,1.0
4797,5162,1.0
4797,5187,1.0
4798,5770,1.0
4798,5772,1.0
4799,5933,1.0
4801,4810,1.0
4801,5887,1.0
4802,5059,1.0
4802,5109,1.0
4803,5698,1.0
4804,4967,1.0
4804,5086,1.0
4804,5264,1.0
4805,5059,1.0
4805,5609,1.0
4806,5295,1.0
4807,5189,1.0
4807,5292,1.0
4808,5568,1.0
4808,5759,1.0
4808,5974,1.0
4809,5439,1.0
4809,5643,1.0
4809,5812,1.0
4810,5212,1.0
4811,5037,1.0
4813,4919,1.0
4813,5081,1.0
4813,5633,1.0
4814,5986,1.0
4815,5257,1.0
4816,5155,1.0
4817,5670,1.0
4818,5377,1.0
4820,5410,1.0
4822,5725,1.0
4824,5517,1.0
4824,5995,1.0
4825,4974,1.0
4828,4872,1.0
4828,5579,1.0
4829,5731,1.0
4830,4988,1.0
4833,5005,1.0
4833,5377,1.0
4834,5156,1.0
4835,5287,1.0
4837,5727,1.0
4838,5729,1.0
4838,5793,1.0
4838,5892,1.0
4839,5124,1.0
4839,5204,1.0
4840,4896,1.0
4840,4960,1.0
4840,5332,1.0
4841,5416,1.0
4842,5708,1.0
4842,5885,1.0
4843,5468,1.0
4845,5347,1.0
4845,5601,1.0
4846,5086,1.0
4846,5269,1.0
4846,5848,1.0
4847,5499,1.0
4847,5879,1.0
4848,5867,1.0
4849,5061,1.0
4850,4927,1.0
4850,5099,1.0
4851,5532,1.0
4851,5793,1.0
4852,5440,1.0
4853,5351,1.0
4853,5632,1.0
4855,5824,1.0
4857,4974,1.0
4857,5432,1.0
4858,5939,1.0
4859,4922,1.0
4859,5867,1.0
4859,5914,1.0
4860,5226,1.0
4861,5114,1.0
4861,5229,1.0
4862,5244,1.0
4862,5473,1.0
4863,4931,1.0
4863,4962,1.0
4863,5060,1.0
4863,5316,1.0
4865,5519,1.0
4866,5415,1.0
4867,5657,1.0
4868,5380,1.0
4868,5866,1.0
4870,5102,1.0
4871,5566,1.0
4873,5515,1.0
4874,5245,1.0
4874,5282,1.0
4874,5389,1.0
4874,5700,1.0
4875,5339,1.0
4876,5537,1.0
4878,5143,1.0
4878,5709,1.0
4879,5972,1.0
4880,4976,1.0
4880,5129,1.0
4882,5424,1.0
4882,5601,1.0
4882,5782,1.0
4883,5584,1.0
4883,5631,1.0
4884,5283,1.0
4884,5620,1.0
4884,5634,1.0
4885,5916,1.0
4886,5901,1.0
4889,5142,1.0
4889,5909,1.0
4889,5915,1.0
4891,5658,1.0
4893,5159,1.0
4893,5252,1.0
4893,5865,1.0
4895,5786,1.0
4898,5103,1.0
4898,5406,1.0
4898,5648,1.0
4898,5834,1.0
4898,5963,1.0
4899,5151,1.0
4899,5271,1.0
4899,5697,1.0
4900,5010,1.0
4900,5247,1.0
4901,5478,1.0
4902,5489,1.0
4903,5867,1.0
4905,5041,1.0
4905,5174,1.0
4905,5839,1.0
4906,5577,1.0
4910,5576,1.0
4912,5054,1.0
4913,5640,1.0
4914,5405,1.0
4914,5487,1.0
4915,5154,1.0
4915,5388,1.0
4915,5502,1.0
4916,5768,1.0
4917,5488,1.0
4917,5679,1.0
4917,5886,1.0
4918,5238,1.0
4919,4940,1.0
4919,5656,1.0
4920,5193,1.0
4921,5645,1.0
4922,5867,1.0
4923,5592,1.0
4924,5428,1.0
4924,5436,1.0
4925,5634,1.0
4925,5951,1.0
4926,5447,1.0
4927,5568,1.0
4927,5843,1.0
4928,4956,1.0
4928,5438,1.0
4928,5644,1.0
4929,5184,1.0
4929,5542,1.0
4929,5765,1.0
4930,5205,1.0
4930,5306,1.0
4931,5316,1.0
4932,5021,1.0
4932,5438,1.0
4933,5309,1.0
4933,5524,1.0
4933,5636,1.0
4933,5743,1.0
4934,5787,1.0
4935,5815,1.0
4936,4973,1.0
4936,5030,1.0
4936,5251,1.0
4936,5341,1.0
4937,5504,1.0
4938,5553,1.0
4939,5609,1.0
4939,5811,1.0
4940,5183,1.0
4940,5656,1.0
4942,5435,1.0
4942,5778,1.0
4943,5631,1.0
4944,5899,1.0
4945,4989,1.0
4946,5903,1.0
4947,5204,1.0
4948,5156,1.0
4949,5899,1.0
4950,5869,1.0
4951,5533,1.0
4952,5057,1.0
4952,5405,1.0
4952,5601,1.0
4954,5521,1.0
4956,5011,1.0
4956,5412,1.0
4956,5557,1.0
4956,5935,1.0
4956,5977,1.0
4958,5040,1.0
4958,5326,1.0
4959,5156,1.0
4959,5386,1.0
4959,5973,1.0
4964,5052,1.0
4964,5320,1.0
4964,5497,1.0
